"","x","y","group","y_ma"
"1219",1219,0,"Sub Social",-0.04608
"1220",1220,0,"Sub Social",-0.0232
"1221",1221,0,"Sub Social",-0.01268
"1222",1222,0,"Sub Social",-0.00463999999999999
"1223",1223,0,"Sub Social",0.01244
"1224",1224,0,"Sub Social",-0.08292
"1225",1225,0,"Sub Social",-0.08296
"1226",1226,-0.872,"Sub Social",-0.1152
"1227",1227,0.3,"Sub Social",-0.11568
"1228",1228,0,"Sub Social",-0.1234
"1229",1229,-0.32,"Sub Social",-0.13564
"1230",1230,0.196,"Sub Social",-0.07796
"1231",1231,0,"Sub Social",-0.07796
"1232",1232,0.572,"Sub Social",-0.08496
"1233",1233,0.197,"Sub Social",-0.08496
"1234",1234,0.201,"Sub Social",-0.08496
"1235",1235,0.887,"Sub Social",-0.0636
"1236",1236,-1.557,"Sub Social",-0.0782
"1237",1237,-1.572,"Sub Social",-0.0782
"1238",1238,-0.505,"Sub Social",-0.08808
"1239",1239,-0.397,"Sub Social",-0.04064
"1240",1240,0.198,"Sub Social",-0.04032
"1241",1241,-0.306,"Sub Social",-0.01656
"1242",1242,1.029,"Sub Social",0.01852
"1243",1243,0,"Sub Social",0.0268
"1244",1244,-0.175,"Sub Social",-0.00780000000000002
"1245",1245,0,"Sub Social",-0.01796
"1246",1246,0,"Sub Social",-0.0484
"1247",1247,0.534,"Sub Social",-0.05064
"1248",1248,-0.365,"Sub Social",-0.07816
"1249",1249,0,"Sub Social",-7.99999999999967e-05
"1250",1250,-0.247,"Sub Social",0.08644
"1251",1251,0.314,"Sub Social",0.11888
"1252",1252,0.308,"Sub Social",0.13476
"1253",1253,0.594,"Sub Social",0.06724
"1254",1254,0.557,"Sub Social",0.08736
"1255",1255,0.403,"Sub Social",0.05416
"1256",1256,-0.865,"Sub Social",0.05384
"1257",1257,0.318,"Sub Social",0.06084
"1258",1258,-0.564,"Sub Social",0.06084
"1259",1259,0.145,"Sub Social",0.06076
"1260",1260,0.199,"Sub Social",0.0394
"1261",1261,0.395,"Sub Social",0.054
"1262",1262,0.591,"Sub Social",0.06096
"1263",1263,0.306,"Sub Social",0.07084
"1264",1264,0,"Sub Social",0.05828
"1265",1265,-1.49,"Sub Social",0.04984
"1266",1266,0.197,"Sub Social",-0.00531999999999999
"1267",1267,0.199,"Sub Social",-0.0276
"1268",1268,-0.008,"Sub Social",-0.0652
"1269",1269,0,"Sub Social",-0.0306
"1270",1270,0,"Sub Social",-0.04332
"1271",1271,-0.002,"Sub Social",-0.03276
"1272",1272,0,"Sub Social",-0.0526
"1273",1273,0,"Sub Social",-0.09824
"1274",1274,0.174,"Sub Social",-0.12396
"1275",1275,0,"Sub Social",-0.1476
"1276",1276,0,"Sub Social",-0.15984
"1277",1277,0.097,"Sub Social",-0.1628
"1278",1278,-0.785,"Sub Social",-0.1378
"1279",1279,0,"Sub Social",-0.1336
"1280",1280,-0.537,"Sub Social",-0.14988
"1281",1281,0,"Sub Social",-0.14956
"1282",1282,0,"Sub Social",-0.14956
"1283",1283,-0.3,"Sub Social",-0.16788
"1284",1284,-0.351,"Sub Social",-0.18876
"1285",1285,-0.942,"Sub Social",-0.20668
"1286",1286,-0.248,"Sub Social",-0.21552
"1287",1287,0,"Sub Social",-0.21144
"1288",1288,0,"Sub Social",-0.2004
"1289",1289,-0.074,"Sub Social",-0.18176
"1290",1290,-0.865,"Sub Social",-0.18564
"1291",1291,0.302,"Sub Social",-0.15424
"1292",1292,-0.208,"Sub Social",-0.12388
"1293",1293,0,"Sub Social",-0.1024
"1294",1294,0,"Sub Social",-0.1024
"1295",1295,-0.458,"Sub Social",-0.10472
"1296",1296,-0.524,"Sub Social",-0.09272
"1297",1297,-0.448,"Sub Social",-0.07868
"1298",1298,-0.221,"Sub Social",-0.04364
"1299",1299,0.276,"Sub Social",-0.00928000000000001
"1300",1300,0.276,"Sub Social",0.0108
"1301",1301,0.466,"Sub Social",0.0276
"1302",1302,0,"Sub Social",0.04272
"1303",1303,0,"Sub Social",0.09932
"1304",1304,0.759,"Sub Social",0.0868
"1305",1305,0,"Sub Social",0.10316
"1306",1306,0,"Sub Social",0.11108
"1307",1307,-0.058,"Sub Social",0.15416
"1308",1308,0,"Sub Social",0.17248
"1309",1309,0,"Sub Social",0.19344
"1310",1310,-0.066,"Sub Social",0.25344
"1311",1311,0.611,"Sub Social",0.28844
"1312",1312,0.502,"Sub Social",0.28956
"1313",1313,0.42,"Sub Social",0.2436
"1314",1314,0.304,"Sub Social",0.2372
"1315",1315,0.55,"Sub Social",0.24956
"1316",1316,-0.011,"Sub Social",0.19392
"1317",1317,0.201,"Sub Social",0.15736
"1318",1318,0.198,"Sub Social",0.17328
"1319",1319,1.077,"Sub Social",0.19696
"1320",1320,0,"Sub Social",0.19976
"1321",1321,0,"Sub Social",0.19976
"1322",1322,1.052,"Sub Social",0.19864
"1323",1323,0.654,"Sub Social",0.20128
"1324",1324,0.304,"Sub Social",0.17684
"1325",1325,-0.873,"Sub Social",0.15624
"1326",1326,0.306,"Sub Social",0.11704
"1327",1327,0.309,"Sub Social",0.10488
"1328",1328,-1.391,"Sub Social",0.08108
"1329",1329,-0.155,"Sub Social",0.08948
"1330",1330,0.398,"Sub Social",0.08932
"1331",1331,0.592,"Sub Social",0.09232
"1332",1332,0.012,"Sub Social",0.04924
"1333",1333,0,"Sub Social",0.04924
"1334",1334,-0.028,"Sub Social",0.06396
"1335",1335,0,"Sub Social",0.0228
"1336",1336,0,"Sub Social",0.00460000000000001
"1337",1337,-0.013,"Sub Social",0.0036
"1338",1338,-0.56,"Sub Social",0.03852
"1339",1339,0,"Sub Social",0.02628
"1340",1340,-0.045,"Sub Social",0.00732
"1341",1341,0.199,"Sub Social",0.0708
"1342",1342,0.197,"Sub Social",0.09408
"1343",1343,0.273,"Sub Social",0.0636
"1344",1344,0,"Sub Social",0.0548
"1345",1345,0,"Sub Social",0.05432
"1346",1346,0.368,"Sub Social",0.057
"1347",1347,0.023,"Sub Social",0.0738
"1348",1348,0.199,"Sub Social",0.0738
"1349",1349,0.279,"Sub Social",0.11448
"1350",1350,0,"Sub Social",0.13836
"1351",1351,0,"Sub Social",0.18064
"1352",1352,-0.165,"Sub Social",0.16176
"1353",1353,0.196,"Sub Social",0.16356
"1354",1354,0.427,"Sub Social",0.1556
"1355",1355,-0.364,"Sub Social",0.14772
"1356",1356,0.372,"Sub Social",0.14468
"1357",1357,0,"Sub Social",0.14468
"1358",1358,0.067,"Sub Social",0.13932
"1359",1359,0.392,"Sub Social",0.1246
"1360",1360,0,"Sub Social",0.12368
"1361",1361,1.017,"Sub Social",0.14652
"1362",1362,0.584,"Sub Social",0.15496
"1363",1363,0.497,"Sub Social",0.17064
"1364",1364,-0.472,"Sub Social",0.20824
"1365",1365,0,"Sub Social",0.23432
"1366",1366,0,"Sub Social",0.22648
"1367",1367,0,"Sub Social",0.20108
"1368",1368,0.197,"Sub Social",0.22356
"1369",1369,0,"Sub Social",0.20868
"1370",1370,-0.134,"Sub Social",0.2
"1371",1371,0,"Sub Social",0.19732
"1372",1372,0,"Sub Social",0.18164
"1373",1373,0.77,"Sub Social",0.18756
"1374",1374,0.49,"Sub Social",0.15508
"1375",1375,0.392,"Sub Social",0.13172
"1376",1376,0.94,"Sub Social",0.10936
"1377",1377,0.487,"Sub Social",0.12824
"1378",1378,0,"Sub Social",0.12824
"1379",1379,-0.208,"Sub Social",0.06876
"1380",1380,0.198,"Sub Social",0.06876
"1381",1381,0,"Sub Social",0.06872
"1382",1382,-0.217,"Sub Social",0.07412
"1383",1383,0,"Sub Social",0.07948
"1384",1384,0,"Sub Social",0.06404
"1385",1385,0.148,"Sub Social",0.01744
"1386",1386,0.205,"Sub Social",-0.01796
"1387",1387,0,"Sub Social",-0.03756
"1388",1388,-0.062,"Sub Social",-0.05352
"1389",1389,0,"Sub Social",-0.07148
"1390",1390,0,"Sub Social",-0.08312
"1391",1391,-1.487,"Sub Social",-0.05552
"1392",1392,0,"Sub Social",-0.0472
"1393",1393,0.196,"Sub Social",-0.04716
"1394",1394,0.135,"Sub Social",-0.08144
"1395",1395,0,"Sub Social",-0.06052
"1396",1396,-0.386,"Sub Social",-0.04844
"1397",1397,-1.165,"Sub Social",-0.09276
"1398",1398,-0.115,"Sub Social",-0.09868
"1399",1399,0,"Sub Social",-0.10688
"1400",1400,-0.007,"Sub Social",-0.06936
"1401",1401,0.491,"Sub Social",-0.06688
"1402",1402,0.196,"Sub Social",-0.06688
"1403",1403,0.69,"Sub Social",-0.07684
"1404",1404,0,"Sub Social",-0.00432000000000001
"1405",1405,0.199,"Sub Social",0.00776
"1406",1406,-0.857,"Sub Social",-0.000960000000000003
"1407",1407,0.306,"Sub Social",-0.00636
"1408",1408,0.302,"Sub Social",-0.00636
"1409",1409,-1.108,"Sub Social",0.01896
"1410",1410,0,"Sub Social",0.06556
"1411",1411,0,"Sub Social",0.07016
"1412",1412,0.938,"Sub Social",0.08516
"1413",1413,0,"Sub Social",0.07008
"1414",1414,0,"Sub Social",0.05832
"1415",1415,-0.249,"Sub Social",0.05196
"1416",1416,0.326,"Sub Social",0.02436
"1417",1417,0.302,"Sub Social",0.02436
"1418",1418,-0.022,"Sub Social",0.02164
"1419",1419,0,"Sub Social",0.06816
"1420",1420,0,"Sub Social",0.05592
"1421",1421,0.247,"Sub Social",0.0538
"1422",1422,0,"Sub Social",0.10596
"1423",1423,0,"Sub Social",0.10596
"1424",1424,0.375,"Sub Social",0.15932
"1425",1425,-0.384,"Sub Social",0.1476
"1426",1426,0.197,"Sub Social",0.12728
"1427",1427,0.037,"Sub Social",0.06032
"1428",1428,0,"Sub Social",0.03752
"1429",1429,0,"Sub Social",0.02448
"1430",1430,0.131,"Sub Social",-0.04792
"1431",1431,0.306,"Sub Social",-0.06284
"1432",1432,0,"Sub Social",-0.05084
"1433",1433,0.249,"Sub Social",-0.00384
"1434",1434,0.196,"Sub Social",-0.01372
"1435",1435,0,"Sub Social",-0.01372
"1436",1436,1.334,"Sub Social",-0.01372
"1437",1437,0.645,"Sub Social",-0.02872
"1438",1438,-0.508,"Sub Social",-0.01336
"1439",1439,-1.674,"Sub Social",-0.02096
"1440",1440,-0.819,"Sub Social",-0.06676
"1441",1441,0,"Sub Social",-0.06676
"1442",1442,-1.508,"Sub Social",-0.06804
"1443",1443,-0.395,"Sub Social",-0.07328
"1444",1444,0.3,"Sub Social",-0.07764
"1445",1445,1.175,"Sub Social",-0.0888
"1446",1446,0,"Sub Social",-0.08044
"1447",1447,0,"Sub Social",-0.06924
"1448",1448,0,"Sub Social",-0.07412
"1449",1449,0,"Sub Social",-0.08612
"1450",1450,0,"Sub Social",-0.11192
"1451",1451,0.007,"Sub Social",-0.03508
"1452",1452,-1.108,"Sub Social",0.01424
"1453",1453,0,"Sub Social",0.06612
"1454",1454,-0.032,"Sub Social",0.07664
"1455",1455,0,"Sub Social",0.14348
"1456",1456,0.197,"Sub Social",0.15928
"1457",1457,-0.279,"Sub Social",0.1816
"1458",1458,0.458,"Sub Social",0.1346
"1459",1459,0.476,"Sub Social",0.1346
"1460",1460,-0.122,"Sub Social",0.14512
"1461",1461,1.034,"Sub Social",0.14512
"1462",1462,0,"Sub Social",0.14512
"1463",1463,1.413,"Sub Social",0.15076
"1464",1464,-0.441,"Sub Social",0.15048
"1465",1465,0.478,"Sub Social",0.20272
"1466",1466,0.263,"Sub Social",0.189
"1467",1467,0.163,"Sub Social",0.16296
"1468",1468,0,"Sub Social",0.16296
"1469",1469,0.858,"Sub Social",0.15876
"1470",1470,0,"Sub Social",0.16992
"1471",1471,0,"Sub Social",0.1516
"1472",1472,0.263,"Sub Social",0.12336
"1473",1473,0,"Sub Social",0.12824
"1474",1474,0,"Sub Social",0.08688
"1475",1475,0.141,"Sub Social",0.08044
"1476",1476,0,"Sub Social",0.02392
"1477",1477,0.198,"Sub Social",0.04156
"1478",1478,-0.343,"Sub Social",0.02152
"1479",1479,-0.683,"Sub Social",0.011
"1480",1480,0,"Sub Social",0.00448
"1481",1481,0.092,"Sub Social",-0.00448
"1482",1482,0,"Sub Social",-0.0388
"1483",1483,0,"Sub Social",-0.0388
"1484",1484,-0.23,"Sub Social",-0.06004
"1485",1485,0,"Sub Social",-0.05516
"1486",1486,0,"Sub Social",-0.04744
"1487",1487,-0.161,"Sub Social",-0.10188
"1488",1488,0,"Sub Social",-0.10752
"1489",1489,0,"Sub Social",-0.10752
"1490",1490,-0.023,"Sub Social",-0.11544
"1491",1491,0,"Sub Social",-0.10172
"1492",1492,0,"Sub Social",-0.0744
"1493",1493,-0.224,"Sub Social",-0.0406
"1494",1494,0,"Sub Social",-0.04428
"1495",1495,0,"Sub Social",-0.04428
"1496",1496,-0.531,"Sub Social",-0.07348
"1497",1497,0.385,"Sub Social",-0.06428
"1498",1498,0.193,"Sub Social",-0.06428
"1499",1499,-1.361,"Sub Social",-0.02956
"1500",1500,0,"Sub Social",-0.04164
"1501",1501,0,"Sub Social",-0.04164
"1502",1502,0,"Sub Social",-0.01756
"1503",1503,0,"Sub Social",-0.00872
"1504",1504,0,"Sub Social",-0.00872
"1505",1505,0.845,"Sub Social",0.02488
"1506",1506,0,"Sub Social",0.03384
"1507",1507,0,"Sub Social",0.03384
"1508",1508,-0.73,"Sub Social",0.03068
"1509",1509,0,"Sub Social",0.05192
"1510",1510,0,"Sub Social",0.04444
"1511",1511,0.868,"Sub Social",0.06708
"1512",1512,-0.463,"Sub Social",0.12936
"1513",1513,0,"Sub Social",0.12936
"1514",1514,0.602,"Sub Social",0.10208
"1515",1515,0.198,"Sub Social",0.10208
"1516",1516,0,"Sub Social",0.10208
"1517",1517,0.84,"Sub Social",0.07564
"1518",1518,0,"Sub Social",0.04184
"1519",1519,0,"Sub Social",0.04184
"1520",1520,-0.079,"Sub Social",0.06796
"1521",1521,0,"Sub Social",0.07352
"1522",1522,0.198,"Sub Social",0.07352
"1523",1523,0.759,"Sub Social",0.07296
"1524",1524,0.196,"Sub Social",-0.00732000000000001
"1525",1525,0,"Sub Social",0.00188
"1526",1526,-0.682,"Sub Social",0.00507999999999999
"1527",1527,0,"Sub Social",-0.00680000000000001
"1528",1528,0,"Sub Social",-0.00244000000000001
"1529",1529,-0.661,"Sub Social",-0.00152000000000002
"1530",1530,0,"Sub Social",-0.03512
"1531",1531,0,"Sub Social",-0.03512
"1532",1532,0.653,"Sub Social",-0.03732
"1533",1533,-0.591,"Sub Social",-0.02624
"1534",1534,0,"Sub Social",-0.02624
"1535",1535,-0.014,"Sub Social",-0.04744
"1536",1536,-1.139,"Sub Social",-0.0778
"1537",1537,-0.233,"Sub Social",-0.08564
"1538",1538,0.08,"Sub Social",-0.04528
"1539",1539,0.305,"Sub Social",-0.00236
"1540",1540,0.307,"Sub Social",0.00551999999999999
"1541",1541,0.023,"Sub Social",-0.01492
"1542",1542,0,"Sub Social",0.01152
"1543",1543,0,"Sub Social",0.01152
"1544",1544,-0.055,"Sub Social",-0.01084
"1545",1545,0.198,"Sub Social",-0.10916
"1546",1546,0,"Sub Social",-0.11208
"1547",1547,-0.332,"Sub Social",-0.12344
"1548",1548,0,"Sub Social",-0.12288
"1549",1549,0,"Sub Social",-0.07732
"1550",1550,1.009,"Sub Social",-0.07068
"1551",1551,0.391,"Sub Social",-0.07388
"1552",1552,0.197,"Sub Social",-0.08608
"1553",1553,-0.511,"Sub Social",-0.10232
"1554",1554,0,"Sub Social",-0.0954
"1555",1555,0,"Sub Social",-0.0834
"1556",1556,-0.559,"Sub Social",-0.08588
"1557",1557,-1.805,"Sub Social",-0.09728
"1558",1558,-0.664,"Sub Social",-0.0952
"1559",1559,-0.284,"Sub Social",-0.1126
"1560",1560,0,"Sub Social",-0.09932
"1561",1561,0,"Sub Social",-0.08728
"1562",1562,-0.067,"Sub Social",-0.08864
"1563",1563,0,"Sub Social",-0.09888
"1564",1564,0,"Sub Social",-0.09804
"1565",1565,-0.099,"Sub Social",-0.14564
"1566",1566,0.196,"Sub Social",-0.11704
"1567",1567,0.3,"Sub Social",-0.11704
"1568",1568,-0.062,"Sub Social",-0.077
"1569",1569,-0.34,"Sub Social",-0.05464
"1570",1570,0.25,"Sub Social",0.01756
"1571",1571,-0.435,"Sub Social",-6e-04
"1572",1572,0,"Sub Social",0.01076
"1573",1573,0.301,"Sub Social",0.02304
"1574",1574,-0.034,"Sub Social",0.04884
"1575",1575,0.753,"Sub Social",0.06356
"1576",1576,0.412,"Sub Social",0.06028
"1577",1577,-0.993,"Sub Social",0.06496
"1578",1578,0.204,"Sub Social",0.06892
"1579",1579,0,"Sub Social",0.0732
"1580",1580,1.001,"Sub Social",0.09596
"1581",1581,0,"Sub Social",0.04384
"1582",1582,0,"Sub Social",0.06964
"1583",1583,-1.118,"Sub Social",-0.02928
"1584",1584,0,"Sub Social",-0.00404
"1585",1585,0.307,"Sub Social",0.00380000000000001
"1586",1586,0.645,"Sub Social",0.02616
"1587",1587,0.301,"Sub Social",0.0404
"1588",1588,-0.082,"Sub Social",-0.02588
"1589",1589,0.117,"Sub Social",-0.04276
"1590",1590,0,"Sub Social",-0.00548000000000002
"1591",1591,0.303,"Sub Social",-0.01364
"1592",1592,0.869,"Sub Social",-0.02276
"1593",1593,-1.365,"Sub Social",-0.0628
"1594",1594,0.305,"Sub Social",-0.0628
"1595",1595,-2.223,"Sub Social",-0.08764
"1596",1596,0.196,"Sub Social",-0.03496
"1597",1597,0.196,"Sub Social",-0.03496
"1598",1598,0.86,"Sub Social",-0.05592
"1599",1599,0.322,"Sub Social",-0.08172
"1600",1600,-0.904,"Sub Social",-0.09376
"1601",1601,-0.01,"Sub Social",-0.09048
"1602",1602,-0.061,"Sub Social",-0.08732
"1603",1603,0,"Sub Social",-0.08732
"1604",1604,-0.228,"Sub Social",-0.11236
"1605",1605,0,"Sub Social",-0.14712
"1606",1606,0,"Sub Social",-0.09252
"1607",1607,-0.621,"Sub Social",-0.10472
"1608",1608,0.199,"Sub Social",-0.00792
"1609",1609,0,"Sub Social",-0.01576
"1610",1610,-0.217,"Sub Social",-0.01568
"1611",1611,0,"Sub Social",-0.00452000000000001
"1612",1612,0,"Sub Social",0.02992
"1613",1613,0,"Sub Social",0.07036
"1614",1614,0.196,"Sub Social",0.09904
"1615",1615,0,"Sub Social",0.10148
"1616",1616,-0.323,"Sub Social",0.10936
"1617",1617,0,"Sub Social",0.1372
"1618",1618,0,"Sub Social",0.17364
"1619",1619,0,"Sub Social",0.15156
"1620",1620,0.197,"Sub Social",0.22508
"1621",1621,0,"Sub Social",0.20856
"1622",1622,0.198,"Sub Social",0.2164
"1623",1623,1.139,"Sub Social",0.21924
"1624",1624,1.183,"Sub Social",0.22804
"1625",1625,0.107,"Sub Social",0.23892
"1626",1626,0.707,"Sub Social",0.2912
"1627",1627,0,"Sub Social",0.30264
"1628",1628,0.197,"Sub Social",0.3148
"1629",1629,0.468,"Sub Social",0.37492
"1630",1630,0.911,"Sub Social",0.39056
"1631",1631,-0.552,"Sub Social",0.39056
"1632",1632,1.217,"Sub Social",0.43696
"1633",1633,-0.214,"Sub Social",0.43968
"1634",1634,0.196,"Sub Social",0.39432
"1635",1635,-0.146,"Sub Social",0.4142
"1636",1636,0.22,"Sub Social",0.38028
"1637",1637,0.272,"Sub Social",0.34088
"1638",1638,1.307,"Sub Social",0.32964
"1639",1639,0.482,"Sub Social",0.32872
"1640",1640,0.304,"Sub Social",0.3306
"1641",1641,1.18,"Sub Social",0.36264
"1642",1642,0.391,"Sub Social",0.36316
"1643",1643,0,"Sub Social",0.3346
"1644",1644,1.16,"Sub Social",0.39736
"1645",1645,0.265,"Sub Social",0.34868
"1646",1646,-1.134,"Sub Social",0.37396
"1647",1647,0.695,"Sub Social",0.374
"1648",1648,0.291,"Sub Social",0.37984
"1649",1649,0.198,"Sub Social",0.32532
"1650",1650,-0.174,"Sub Social",0.32232
"1651",1651,0.684,"Sub Social",0.27004
"1652",1652,0.047,"Sub Social",0.27156
"1653",1653,0.998,"Sub Social",0.2594
"1654",1654,0.481,"Sub Social",0.2122
"1655",1655,0.197,"Sub Social",0.23344
"1656",1656,1.017,"Sub Social",0.24964
"1657",1657,0,"Sub Social",0.20324
"1658",1658,0.418,"Sub Social",0.20552
"1659",1659,0.197,"Sub Social",0.25088
"1660",1660,0,"Sub Social",0.22308
"1661",1661,-1.143,"Sub Social",0.21144
"1662",1662,0.197,"Sub Social",0.20352
"1663",1663,0,"Sub Social",0.21048
"1664",1664,0.52,"Sub Social",0.19212
"1665",1665,0,"Sub Social",0.19276
"1666",1666,0,"Sub Social",0.16076
"1667",1667,0.922,"Sub Social",0.1476
"1668",1668,0.405,"Sub Social",0.13972
"1669",1669,0,"Sub Social",0.09904
"1670",1670,0.322,"Sub Social",0.10244
"1671",1671,0,"Sub Social",0.08572
"1672",1672,0,"Sub Social",0.07784
"1673",1673,0,"Sub Social",0.08068
"1674",1674,0,"Sub Social",0.1264
"1675",1675,0,"Sub Social",0.1264
"1676",1676,0.225,"Sub Social",0.12596
"1677",1677,0.063,"Sub Social",0.10516
"1678",1678,0.198,"Sub Social",0.10516
"1679",1679,0.152,"Sub Social",0.10304
"1680",1680,0,"Sub Social",0.06616
"1681",1681,0,"Sub Social",0.0578
"1682",1682,0.085,"Sub Social",0.05828
"1683",1683,0,"Sub Social",0.0454
"1684",1684,0,"Sub Social",0.0454
"1685",1685,0.071,"Sub Social",0.05188
"1686",1686,0,"Sub Social",0.05188
"1687",1687,0.197,"Sub Social",0.05188
"1688",1688,-0.011,"Sub Social",0.08776
"1689",1689,0,"Sub Social",0.07876
"1690",1690,0,"Sub Social",0.07624
"1691",1691,-0.053,"Sub Social",0.065
"1692",1692,0,"Sub Social",0.05892
"1693",1693,0.196,"Sub Social",0.05892
"1694",1694,0.012,"Sub Social",0.05788
"1695",1695,0,"Sub Social",0.05448
"1696",1696,0,"Sub Social",0.05448
"1697",1697,0.162,"Sub Social",0.07184
"1698",1698,0,"Sub Social",0.07724
"1699",1699,0,"Sub Social",0.08548
"1700",1700,0.897,"Sub Social",0.05192
"1701",1701,0,"Sub Social",0.05236
"1702",1702,0,"Sub Social",0.05236
"1703",1703,-0.083,"Sub Social",0.08544
"1704",1704,0,"Sub Social",0.08756
"1705",1705,0,"Sub Social",0.08756
"1706",1706,-0.026,"Sub Social",0.09956
"1707",1707,0,"Sub Social",0.07952
"1708",1708,0,"Sub Social",0.08992
"1709",1709,0.434,"Sub Social",0.12436
"1710",1710,0.206,"Sub Social",0.09556
"1711",1711,0.206,"Sub Social",0.09556
"1712",1712,-0.642,"Sub Social",0.08124
"1713",1713,0,"Sub Social",0.04536
"1714",1714,0,"Sub Social",0.04536
"1715",1715,0.827,"Sub Social",0.07652
"1716",1716,0,"Sub Social",0.07984
"1717",1717,0,"Sub Social",0.07984
"1718",1718,0.496,"Sub Social",0.07916
"1719",1719,-0.489,"Sub Social",0.0802
"1720",1720,0.26,"Sub Social",0.0802
"1721",1721,0.861,"Sub Social",0.10248
"1722",1722,-0.558,"Sub Social",0.08512
"1723",1723,0,"Sub Social",0.07688
"1724",1724,-0.358,"Sub Social",0.07348
"1725",1725,0,"Sub Social",0.09916
"1726",1726,0,"Sub Social",0.09916
"1727",1727,0.779,"Sub Social",0.09172
"1728",1728,0,"Sub Social",0.05864
"1729",1729,0,"Sub Social",0.05864
"1730",1730,-0.017,"Sub Social",0.082
"1731",1731,0,"Sub Social",0.06216
"1732",1732,0,"Sub Social",0.08172
"1733",1733,0.557,"Sub Social",0.06908
"1734",1734,0,"Sub Social",0.03464
"1735",1735,0,"Sub Social",0.05696
"1736",1736,0.121,"Sub Social",0.05972
"1737",1737,0,"Sub Social",0.08192
"1738",1738,0,"Sub Social",0.07712
"1739",1739,-0.186,"Sub Social",0.07764
"1740",1740,0,"Sub Social",0.04648
"1741",1741,0,"Sub Social",0.04648
"1742",1742,0.584,"Sub Social",0.04832
"1743",1743,0,"Sub Social",0.03752
"1744",1744,0,"Sub Social",0.02184
"1745",1745,-0.056,"Sub Social",0.03056
"1746",1746,0,"Sub Social",0.01612
"1747",1747,0,"Sub Social",0.01612
"1748",1748,0.069,"Sub Social",-0.02176
"1749",1749,0.197,"Sub Social",-0.0266
"1750",1750,-0.12,"Sub Social",-0.0266
"1751",1751,0.013,"Sub Social",0.00556
"1752",1752,0,"Sub Social",0.013
"1753",1753,0,"Sub Social",0.013
"1754",1754,0.046,"Sub Social",0.013
"1755",1755,-0.287,"Sub Social",-0.01036
"1756",1756,-0.392,"Sub Social",-0.01036
"1757",1757,0.218,"Sub Social",-0.04912
"1758",1758,0.196,"Sub Social",-0.0236
"1759",1759,0,"Sub Social",-0.03464
"1760",1760,-0.947,"Sub Social",-0.04148
"1761",1761,0,"Sub Social",-0.04424
"1762",1762,0,"Sub Social",-0.05212
"1763",1763,0.804,"Sub Social",-0.04468
"1764",1764,0,"Sub Social",-0.03732
"1765",1765,0,"Sub Social",-0.02504
"1766",1766,0,"Sub Social",-0.053
"1767",1767,0,"Sub Social",-0.05484
"1768",1768,0,"Sub Social",-0.04336
"1769",1769,-0.969,"Sub Social",-0.01736
"1770",1770,0.582,"Sub Social",-0.05776
"1771",1771,-0.276,"Sub Social",-0.049
"1772",1772,-0.171,"Sub Social",-0.05368
"1773",1773,0,"Sub Social",0.00488
"1774",1774,0,"Sub Social",0.01716
"1775",1775,0.066,"Sub Social",0.03024
"1776",1776,0.197,"Sub Social",-0.00192000000000001
"1777",1777,0.307,"Sub Social",-0.00192000000000001
"1778",1778,-0.699,"Sub Social",-0.05048
"1779",1779,0,"Sub Social",-0.05048
"1780",1780,0,"Sub Social",-0.05048
"1781",1781,0.258,"Sub Social",-0.041
"1782",1782,-0.792,"Sub Social",-0.00224
"1783",1783,0.415,"Sub Social",-0.02552
"1784",1784,-0.117,"Sub Social",0.01812
"1785",1785,0.517,"Sub Social",0.02496
"1786",1786,0.307,"Sub Social",0.02496
"1787",1787,0.327,"Sub Social",0.0216
"1788",1788,0,"Sub Social",0.01896
"1789",1789,0,"Sub Social",0.02688
"1790",1790,-1.214,"Sub Social",0.06616
"1791",1791,0,"Sub Social",0.09412
"1792",1792,0,"Sub Social",0.09412
"1793",1793,0.237,"Sub Social",0.09296
"1794",1794,0,"Sub Social",0.08264
"1795",1795,0,"Sub Social",0.11432
"1796",1796,0.815,"Sub Social",0.09772
"1797",1797,0,"Sub Social",0.1024
"1798",1798,0,"Sub Social",0.08172
"1799",1799,-0.084,"Sub Social",0.06944
"1800",1800,0,"Sub Social",0.05636
"1801",1801,0.395,"Sub Social",0.05636
"1802",1802,1.289,"Sub Social",0.05636
"1803",1803,0,"Sub Social",0.1332
"1804",1804,0,"Sub Social",0.1332
"1805",1805,-0.029,"Sub Social",0.1176
"1806",1806,0,"Sub Social",0.10812
"1807",1807,0,"Sub Social",0.10812
"1808",1808,0,"Sub Social",0.1318
"1809",1809,0,"Sub Social",0.10016
"1810",1810,0,"Sub Social",0.1162
"1811",1811,0,"Sub Social",0.08692
"1812",1812,0,"Sub Social",0.09028
"1813",1813,0,"Sub Social",0.10584
"1814",1814,0,"Sub Social",0.06604
"1815",1815,0.707,"Sub Social",0.0224
"1816",1816,0,"Sub Social",0.0224
"1817",1817,-0.39,"Sub Social",0.02628
"1818",1818,0,"Sub Social",0.02744
"1819",1819,0,"Sub Social",0.02744
"1820",1820,0.592,"Sub Social",0.04112
"1821",1821,0.024,"Sub Social",0.05744
"1822",1822,0.401,"Sub Social",0.05744
"1823",1823,-0.732,"Sub Social",0.10828
"1824",1824,0,"Sub Social",0.12792
"1825",1825,0.389,"Sub Social",0.12792
"1826",1826,-0.6,"Sub Social",0.12912
"1827",1827,0.198,"Sub Social",0.14112
"1828",1828,0,"Sub Social",0.14432
