"","x","y","group","y_ma"
"672",672,1.097,"Solitary",-0.15152
"673",673,0.613,"Solitary",-0.12508
"674",674,-2.541,"Solitary",-0.12232
"675",675,0,"Solitary",-0.03548
"676",676,0,"Solitary",-0.03304
"677",677,0.639,"Solitary",-0.05248
"678",678,0,"Solitary",-0.05556
"679",679,0,"Solitary",-0.024
"680",680,-0.236,"Solitary",-0.02356
"681",681,0.865,"Solitary",0.0014
"682",682,0,"Solitary",0.0014
"683",683,-1.582,"Solitary",0.03672
"684",684,0,"Solitary",0.03732
"685",685,0,"Solitary",-0.00656
"686",686,0.069,"Solitary",-0.0466
"687",687,0,"Solitary",0.05584
"688",688,0,"Solitary",0.06856
"689",689,0.105,"Solitary",0.111
"690",690,-0.374,"Solitary",0.08544
"691",691,0.789,"Solitary",0.08544
"692",692,0.011,"Solitary",0.08316
"693",693,0.595,"Solitary",0.0926
"694",694,0,"Solitary",0.0308
"695",695,0.883,"Solitary",0.02468
"696",696,0,"Solitary",0.08796
"697",697,0,"Solitary",0.08796
"698",698,-0.388,"Solitary",0.08536
"699",699,0.02,"Solitary",0.0826
"700",700,0.318,"Solitary",0.0826
"701",701,1.061,"Solitary",0.06996
"702",702,0,"Solitary",0.06576
"703",703,0,"Solitary",0.08072
"704",704,-0.057,"Solitary",0.01232
"705",705,0,"Solitary",0.01188
"706",706,-0.68,"Solitary",-0.01192
"707",707,-0.153,"Solitary",-0.03948
"708",708,0,"Solitary",-0.0748
"709",709,0,"Solitary",-0.0748
"710",710,-0.065,"Solitary",-0.08464
"711",711,0,"Solitary",-0.07952
"712",712,0,"Solitary",-0.08032
"713",713,-0.316,"Solitary",-0.0918
"714",714,0,"Solitary",-0.13424
"715",715,0,"Solitary",-0.13424
"716",716,-0.921,"Solitary",-0.10932
"717",717,0,"Solitary",-0.08292
"718",718,0,"Solitary",-0.08292
"719",719,-0.689,"Solitary",-0.07488
"720",720,0,"Solitary",-0.06876
"721",721,0,"Solitary",-0.06876
"722",722,-0.246,"Solitary",-0.0896
"723",723,-0.26,"Solitary",-0.087
"724",724,0,"Solitary",-0.087
"725",725,0.031,"Solitary",-0.08108
"726",726,0,"Solitary",-0.06844
"727",727,0,"Solitary",-0.06844
"728",728,0.623,"Solitary",-0.0672
"729",729,0.603,"Solitary",-0.05776
"730",730,0,"Solitary",-0.05776
"731",731,-0.479,"Solitary",-0.0728
"732",732,0,"Solitary",-0.04524
"733",733,0,"Solitary",-0.04524
"734",734,-0.521,"Solitary",-0.05776
"735",735,0,"Solitary",-0.04792
"736",736,0,"Solitary",-0.03752
"737",737,0.148,"Solitary",-0.06384
"738",738,0,"Solitary",-0.06508
"739",739,0,"Solitary",-0.06508
"740",740,0.031,"Solitary",-0.10352
"741",741,-0.685,"Solitary",-0.12844
"742",742,0,"Solitary",-0.15256
"743",743,-0.376,"Solitary",-0.1622
"744",744,0,"Solitary",-0.1486
"745",745,0,"Solitary",-0.1554
"746",746,-0.313,"Solitary",-0.15692
"747",747,0,"Solitary",-0.13608
"748",748,0,"Solitary",-0.13608
"749",749,-0.658,"Solitary",-0.16032
"750",750,0,"Solitary",-0.16624
"751",751,0,"Solitary",-0.16624
"752",752,-0.961,"Solitary",-0.15548
"753",753,0,"Solitary",-0.15672
"754",754,0,"Solitary",-0.12932
"755",755,-0.241,"Solitary",-0.1626
"756",756,-0.139,"Solitary",-0.14756
"757",757,-0.17,"Solitary",-0.14756
"758",758,-0.038,"Solitary",-0.16204
"759",759,0,"Solitary",-0.11948
"760",760,0,"Solitary",-0.11948
"761",761,-0.606,"Solitary",-0.17196
"762",762,0,"Solitary",-0.14564
"763",763,0,"Solitary",-0.14564
"764",764,0.269,"Solitary",-0.15124
"765",765,0,"Solitary",-0.1128
"766",766,0,"Solitary",-0.1128
"767",767,-0.832,"Solitary",-0.104
"768",768,0,"Solitary",-0.09436
"769",769,0,"Solitary",-0.0888
"770",770,-0.362,"Solitary",-0.09044
"771",771,0.751,"Solitary",-0.08892
"772",772,0,"Solitary",-0.08892
"773",773,-1.312,"Solitary",-0.11428
"774",774,0,"Solitary",-0.09004
"775",775,0,"Solitary",-0.09004
"776",776,-0.14,"Solitary",-0.05832
"777",777,0,"Solitary",-0.05876
"778",778,0,"Solitary",-0.05876
"779",779,0.22,"Solitary",-0.04644
"780",780,0,"Solitary",-0.01548
"781",781,0,"Solitary",0.05836
"782",782,-0.211,"Solitary",0.07004
"783",783,0,"Solitary",0.08264
"784",784,0,"Solitary",0.0526
"785",785,-0.634,"Solitary",0.0882
"786",786,0,"Solitary",0.1438
"787",787,0,"Solitary",0.14376
"788",788,0.793,"Solitary",0.13884
"789",789,0.258,"Solitary",0.14316
"790",790,0,"Solitary",0.14316
"791",791,0.308,"Solitary",0.13984
"792",792,-0.058,"Solitary",0.13104
"793",793,1.846,"Solitary",0.13104
"794",794,0.292,"Solitary",0.13008
"795",795,-0.047,"Solitary",0.13852
"796",796,0,"Solitary",0.13852
"797",797,0.89,"Solitary",0.14728
"798",798,0.078,"Solitary",0.2752
"799",799,-0.001,"Solitary",0.34648
"800",800,-0.123,"Solitary",0.36588
"801",801,-0.032,"Solitary",0.34156
"802",802,0,"Solitary",0.34632
"803",803,-0.083,"Solitary",0.3542
"804",804,0,"Solitary",0.34188
"805",805,0,"Solitary",0.3442
"806",806,-0.024,"Solitary",0.27948
"807",807,0,"Solitary",0.2678
"808",808,0,"Solitary",0.26968
"809",809,0.219,"Solitary",0.26116
"810",810,2.564,"Solitary",0.26544
"811",811,1.782,"Solitary",0.26232
"812",812,0.485,"Solitary",0.2442
"813",813,0.185,"Solitary",0.24912
"814",814,0.377,"Solitary",0.2504
"815",815,0.197,"Solitary",0.3018
"816",816,0,"Solitary",0.30512
"817",817,0,"Solitary",0.30512
"818",818,0.228,"Solitary",0.27224
"819",819,0,"Solitary",0.2732
"820",820,0,"Solitary",0.2732
"821",821,-0.213,"Solitary",0.22888
"822",822,0.997,"Solitary",0.22448
"823",823,0,"Solitary",0.12192
"824",824,-0.454,"Solitary",0.029
"825",825,0,"Solitary",0.00959999999999999
"826",826,0,"Solitary",0.00219999999999999
"827",827,1.285,"Solitary",-0.01964
"828",828,0,"Solitary",-0.02752
"829",829,0,"Solitary",-0.02752
"830",830,-0.822,"Solitary",-0.07612
"831",831,0,"Solitary",-0.06688
"832",832,0,"Solitary",-0.03564
"833",833,-1.108,"Solitary",-0.06888
"834",834,0.109,"Solitary",-0.06036
"835",835,0,"Solitary",-0.10024
"836",836,-0.541,"Solitary",-0.10324
"837",837,0,"Solitary",-0.06132
"838",838,0,"Solitary",-0.04412
"839",839,-0.169,"Solitary",-0.07196
"840",840,0,"Solitary",-0.12336
"841",841,0,"Solitary",-0.12336
"842",842,-1.215,"Solitary",-0.097
"843",843,0.459,"Solitary",-0.05624
"844",844,0.781,"Solitary",-0.04736
"845",845,-0.831,"Solitary",-0.04672
"846",846,0,"Solitary",0.02192
"847",847,0,"Solitary",0.01644
"848",848,-0.075,"Solitary",0.00887999999999999
"849",849,0.594,"Solitary",0.04108
"850",850,0.43,"Solitary",0.083
"851",851,-0.696,"Solitary",0.08324
"852",852,0,"Solitary",0.09
"853",853,0,"Solitary",0.09
"854",854,0.659,"Solitary",0.06484
"855",855,0.197,"Solitary",0.11344
"856",856,0.222,"Solitary",0.09508
"857",857,0.016,"Solitary",0.06432
"858",858,0.608,"Solitary",0.09756
"859",859,-0.028,"Solitary",0.09756
"860",860,-0.189,"Solitary",0.12816
"861",861,0.264,"Solitary",0.13788
"862",862,1.048,"Solitary",0.11412
"863",863,0.006,"Solitary",0.0688
"864",864,0,"Solitary",0.06944
"865",865,0,"Solitary",0.04292
"866",866,-0.629,"Solitary",0.01348
"867",867,0,"Solitary",-0.01288
"868",868,0,"Solitary",0.00284000000000002
"869",869,0.012,"Solitary",-0.00807999999999997
"870",870,0,"Solitary",-0.00431999999999998
"871",871,0,"Solitary",-0.02864
"872",872,0.765,"Solitary",-0.06744
"873",873,0.168,"Solitary",-0.06124
"874",874,0,"Solitary",-0.0738
"875",875,-0.703,"Solitary",-0.09692
"876",876,-0.68,"Solitary",-0.09716
"877",877,-0.663,"Solitary",-0.09716
"878",878,-0.736,"Solitary",-0.09716
"879",879,0,"Solitary",-0.07316
"880",880,0.59,"Solitary",-0.10144
"881",881,-0.051,"Solitary",-0.09428
"882",882,0.11,"Solitary",-0.09476
"883",883,0,"Solitary",-0.09476
"884",884,-0.998,"Solitary",-0.08652
"885",885,-0.034,"Solitary",-0.11712
"886",886,-0.05,"Solitary",-0.12384
"887",887,0.47,"Solitary",-0.17068
"888",888,0,"Solitary",-0.14256
"889",889,0,"Solitary",-0.11536
"890",890,0,"Solitary",-0.08292
"891",891,-0.029,"Solitary",-0.08492
"892",892,-0.707,"Solitary",-0.08784
"893",893,0.179,"Solitary",-0.08092
"894",894,0,"Solitary",-0.05188
"895",895,0,"Solitary",-0.08052
"896",896,0.206,"Solitary",-0.05304
"897",897,0,"Solitary",-0.00188
"898",898,0,"Solitary",-0.000520000000000001
"899",899,-1.171,"Solitary",0.00740000000000001
"900",900,0,"Solitary",0.03036
"901",901,0,"Solitary",0.0602
"902",902,0.148,"Solitary",0.03784
"903",903,-0.786,"Solitary",0.03784
"904",904,-0.073,"Solitary",0.039
"905",905,0.763,"Solitary",0.06728
"906",906,0.675,"Solitary",0.09052
"907",907,-0.606,"Solitary",0.09684
"908",908,0.687,"Solitary",0.09632
"909",909,0.281,"Solitary",0.1222
"910",910,0,"Solitary",0.1178
"911",911,0.148,"Solitary",0.11692
"912",912,1.044,"Solitary",0.16376
"913",913,0.746,"Solitary",0.13724
"914",914,-0.559,"Solitary",0.13904
"915",915,0,"Solitary",0.12224
"916",916,0,"Solitary",0.17768
"917",917,0,"Solitary",0.15108
"918",918,0.76,"Solitary",0.13368
"919",919,0.158,"Solitary",0.08124
"920",920,-0.013,"Solitary",0.09468
"921",921,0.853,"Solitary",0.06024
"922",922,-0.11,"Solitary",0.049
"923",923,-0.022,"Solitary",0.0376
"924",924,0,"Solitary",-0.0198
"925",925,-0.663,"Solitary",-0.06336
"926",926,0.045,"Solitary",-0.0886
"927",927,-0.272,"Solitary",-0.06624
"928",928,0.6,"Solitary",-0.06624
"929",929,-0.738,"Solitary",-0.10492
"930",930,0.328,"Solitary",-0.10492
"931",931,-0.636,"Solitary",-0.13532
"932",932,-0.27,"Solitary",-0.14164
"933",933,-0.174,"Solitary",-0.13952
"934",934,0,"Solitary",-0.14932
"935",935,-0.285,"Solitary",-0.14652
"936",936,-1.287,"Solitary",-0.14564
"937",937,-0.045,"Solitary",-0.14564
"938",938,0.115,"Solitary",-0.12788
"939",939,0,"Solitary",-0.087
"940",940,0,"Solitary",-0.05288
"941",941,-0.967,"Solitary",-0.10064
"942",942,0,"Solitary",-0.07112
"943",943,0,"Solitary",-0.08424
"944",944,0,"Solitary",-0.05868
"945",945,0.04,"Solitary",-0.04788
"946",946,0.608,"Solitary",-0.04092
"947",947,-0.04,"Solitary",0.01692
"948",948,0,"Solitary",0.02832
"949",949,0,"Solitary",0.0798
"950",950,-0.219,"Solitary",0.1412
"951",951,1.067,"Solitary",0.1366
"952",952,0.581,"Solitary",0.1366
"953",953,-0.594,"Solitary",0.10412
"954",954,0,"Solitary",0.1428
"955",955,0,"Solitary",0.1428
"956",956,0.003,"Solitary",0.11992
"957",957,0,"Solitary",0.11992
"958",958,0,"Solitary",0.11832
"959",959,1.446,"Solitary",0.094
"960",960,0,"Solitary",0.0956
"961",961,0,"Solitary",0.0956
"962",962,1.49,"Solitary",0.09768
"963",963,0,"Solitary",0.10644
"964",964,0,"Solitary",0.06376
"965",965,-0.812,"Solitary",0.03292
"966",966,0,"Solitary",0.05668
"967",967,0,"Solitary",0.05668
"968",968,-0.572,"Solitary",0.07928
"969",969,0,"Solitary",0.07916
"970",970,0,"Solitary",0.07916
"971",971,0,"Solitary",0.0938
"972",972,0,"Solitary",0.05176
"973",973,0,"Solitary",0.05176
"974",974,0.052,"Solitary",0.03872
"975",975,0,"Solitary",0.00287999999999999
"976",976,0,"Solitary",0.00287999999999999
"977",977,-0.19,"Solitary",-0.021
"978",978,0,"Solitary",0.01148
"979",979,0,"Solitary",0.01148
"980",980,0.565,"Solitary",0.000720000000000005
"981",981,0,"Solitary",0.0236
"982",982,0,"Solitary",0.0236
"983",983,0.366,"Solitary",0.04508
"984",984,0.395,"Solitary",0.04508
"985",985,0,"Solitary",0.04508
"986",986,-0.326,"Solitary",0.0492
"987",987,0.594,"Solitary",0.04712
"988",988,0,"Solitary",0.04712
"989",989,-0.597,"Solitary",0.0482
"990",990,0,"Solitary",0.07988
"991",991,0,"Solitary",0.1192
"992",992,-0.269,"Solitary",0.12336
"993",993,0,"Solitary",0.10076
"994",994,0,"Solitary",0.10076
"995",995,0.537,"Solitary",0.08856
"996",996,0,"Solitary",0.08456
"997",997,0,"Solitary",0.09236
"998",998,0.103,"Solitary",0.08844
"999",999,0,"Solitary",0.07436
"1000",1000,0,"Solitary",0.02372
"1001",1001,0.027,"Solitary",0.02032
"1002",1002,0.602,"Solitary",0.0442
"1003",1003,0.983,"Solitary",0.07644
"1004",1004,0.104,"Solitary",0.07936
"1005",1005,0,"Solitary",0.09012
"1006",1006,0,"Solitary",0.06336
"1007",1007,-0.305,"Solitary",0.01032
"1008",1008,0.266,"Solitary",-0.01116
"1009",1009,0.59,"Solitary",-0.01116
"1010",1010,-0.098,"Solitary",-0.03992
"1011",1011,-0.678,"Solitary",-0.02836
"1012",1012,-0.672,"Solitary",-0.02836
"1013",1013,-0.085,"Solitary",-0.04264
"1014",1014,0,"Solitary",-0.02
"1015",1015,0.806,"Solitary",-0.02064
"1016",1016,0.073,"Solitary",-0.12604
"1017",1017,0,"Solitary",-0.23136
"1018",1018,-0.669,"Solitary",-0.23136
"1019",1019,-1.326,"Solitary",-0.33424
"1020",1020,0,"Solitary",-0.32204
"1021",1021,0,"Solitary",-0.33268
"1022",1022,-0.719,"Solitary",-0.34304
"1023",1023,0.392,"Solitary",-0.36532
"1024",1024,0,"Solitary",-0.3382
"1025",1025,-0.357,"Solitary",-0.32424
"1026",1026,0.593,"Solitary",-0.32292
"1027",1027,0.586,"Solitary",-0.32292
"1028",1028,-1.652,"Solitary",-0.35092
"1029",1029,-2.529,"Solitary",-0.35384
"1030",1030,0,"Solitary",-0.35384
"1031",1031,-2.572,"Solitary",-0.33368
"1032",1032,0,"Solitary",-0.28064
"1033",1033,0,"Solitary",-0.28064
"1034",1034,0.331,"Solitary",-0.28936
"1035",1035,-0.655,"Solitary",-0.2606
"1036",1036,0,"Solitary",-0.27628
"1037",1037,-0.323,"Solitary",-0.27156
"1038",1038,-0.052,"Solitary",-0.25728
"1039",1039,0,"Solitary",-0.281
"1040",1040,0.106,"Solitary",-0.30332
"1041",1041,0,"Solitary",-0.238
"1042",1042,0,"Solitary",-0.16136
"1043",1043,-0.165,"Solitary",-0.17092
"1044",1044,0,"Solitary",-0.0286
"1045",1045,0,"Solitary",-0.0286
"1046",1046,-0.218,"Solitary",0.01008
"1047",1047,0,"Solitary",-0.0792
"1048",1048,0,"Solitary",-0.0558
"1049",1049,0.118,"Solitary",-0.11376
"1050",1050,0,"Solitary",-0.07732
"1051",1051,0,"Solitary",-0.05172
"1052",1052,0.028,"Solitary",-0.00688
"1053",1053,-0.019,"Solitary",-0.00396
"1054",1054,-0.613,"Solitary",0.02004
"1055",1055,-0.239,"Solitary",0.0192
"1056",1056,0.986,"Solitary",0.0258
"1057",1057,0,"Solitary",0.0258
"1058",1058,0.967,"Solitary",0.0382
"1059",1059,-1.901,"Solitary",0.09284
"1060",1060,-0.07,"Solitary",0.13592
"1061",1061,-1.449,"Solitary",0.15644
"1062",1062,0.588,"Solitary",0.12332
"1063",1063,0.588,"Solitary",0.09612
"1064",1064,1.121,"Solitary",0.06544
"1065",1065,0.179,"Solitary",0.10444
"1066",1066,0.6,"Solitary",0.1052
"1067",1067,-0.021,"Solitary",0.1234
"1068",1068,0,"Solitary",0.10648
"1069",1069,0,"Solitary",0.02348
"1070",1070,0.31,"Solitary",0.02328
"1071",1071,1.148,"Solitary",0.0312799999999999
"1072",1072,1.077,"Solitary",0.08068
"1073",1073,0.513,"Solitary",0.07424
"1074",1074,-0.71,"Solitary",0.13072
"1075",1075,-0.68,"Solitary",0.1308
"1076",1076,-0.767,"Solitary",0.14412
"1077",1077,1.003,"Solitary",0.086
"1078",1078,0,"Solitary",0.07884
"1079",1079,-0.158,"Solitary",0.04492
"1080",1080,-0.662,"Solitary",0.04576
"1081",1081,-1.089,"Solitary",0.04576
"1082",1082,-0.005,"Solitary",0.03652
"1083",1083,1.167,"Solitary",0.02092
"1084",1084,-0.666,"Solitary",-0.0276
"1085",1085,-0.231,"Solitary",-0.06696
"1086",1086,-0.037,"Solitary",-0.09176
"1087",1087,0.59,"Solitary",-0.05308
"1088",1088,0.921,"Solitary",-0.0214
"1089",1089,-0.332,"Solitary",0.04364
"1090",1090,0,"Solitary",0.00352
"1091",1091,-0.248,"Solitary",-0.01112
"1092",1092,0,"Solitary",-0.00616000000000001
"1093",1093,0,"Solitary",0.02884
"1094",1094,-0.231,"Solitary",0.04456
"1095",1095,-0.08,"Solitary",0.10096
"1096",1096,-0.065,"Solitary",0.05428
"1097",1097,0.093,"Solitary",0.11336
"1098",1098,-0.107,"Solitary",0.07792
"1099",1099,0.257,"Solitary",0.05224
"1100",1100,0.112,"Solitary",0.0398
"1101",1101,0.859,"Solitary",0.00296000000000001
"1102",1102,0,"Solitary",0.01624
"1103",1103,-0.366,"Solitary",-0.01424
"1104",1104,-0.034,"Solitary",0.04236
"1105",1105,0.213,"Solitary",0.04236
"1106",1106,-0.696,"Solitary",-0.02064
"1107",1107,1.405,"Solitary",-0.0114
"1108",1108,0,"Solitary",-0.0082
"1109",1109,0.811,"Solitary",-0.04292
"1110",1110,-1.117,"Solitary",-0.03144
"1111",1111,-0.679,"Solitary",0.00335999999999999
"1112",1112,0.279,"Solitary",-0.02888
"1113",1113,0,"Solitary",-0.03336
"1114",1114,0,"Solitary",-0.06772
"1115",1115,-0.762,"Solitary",-0.07284
"1116",1116,1.167,"Solitary",-0.0582
"1117",1117,0,"Solitary",-0.08376
"1118",1118,-1.575,"Solitary",-0.07904
"1119",1119,0,"Solitary",-0.0512
"1120",1120,0,"Solitary",-0.1074
"1121",1121,-0.933,"Solitary",-0.11716
"1122",1122,0.38,"Solitary",-0.1496
"1123",1123,0.763,"Solitary",-0.10492
"1124",1124,-0.549,"Solitary",-0.06912
"1125",1125,0,"Solitary",-0.08028
"1126",1126,0,"Solitary",-0.08028
"1127",1127,-0.128,"Solitary",-0.08624
"1128",1128,0,"Solitary",-0.05576
"1129",1129,-0.673,"Solitary",-0.10244
"1130",1130,0.331,"Solitary",-0.10336
"1131",1131,0,"Solitary",-0.04036
"1132",1132,0,"Solitary",-0.04036
"1133",1133,-0.244,"Solitary",-0.03796
"1134",1134,0,"Solitary",0.00424
"1135",1135,0,"Solitary",-0.01276
"1136",1136,0.216,"Solitary",-0.09964
"1137",1137,0,"Solitary",-0.07768
"1138",1138,0,"Solitary",-0.07768
"1139",1139,-0.149,"Solitary",-0.07768
"1140",1140,0,"Solitary",-0.03068
"1141",1141,0,"Solitary",-0.05688
"1142",1142,-0.023,"Solitary",-0.06684
"1143",1143,0,"Solitary",-0.09688
"1144",1144,0,"Solitary",-0.09688
"1145",1145,0.06,"Solitary",-0.12072
"1146",1146,0.122,"Solitary",-0.08604
"1147",1147,-0.045,"Solitary",-0.08604
"1148",1148,-1.409,"Solitary",-0.07644
"1149",1149,0,"Solitary",-0.08508
"1150",1150,0,"Solitary",-0.08508
"1151",1151,0,"Solitary",-0.0892
"1152",1152,1.047,"Solitary",-0.16416
"1153",1153,-0.655,"Solitary",-0.1262
"1154",1154,-0.922,"Solitary",-0.18244
"1155",1155,-0.42,"Solitary",-0.19144
"1156",1156,0,"Solitary",-0.1526
"1157",1157,-0.596,"Solitary",-0.15516
"1158",1158,0.623,"Solitary",-0.09372
"1159",1159,0,"Solitary",-0.0986
"1160",1160,0.24,"Solitary",-0.1202
"1161",1161,0,"Solitary",-0.05012
"1162",1162,0,"Solitary",-0.07664
"1163",1163,-0.103,"Solitary",-0.07084
"1164",1164,-2.023,"Solitary",-0.07084
"1165",1165,0.949,"Solitary",-0.11408
"1166",1166,-1.406,"Solitary",-0.0828
"1167",1167,-0.248,"Solitary",-0.02232
"1168",1168,0.971,"Solitary",-0.00923999999999999
"1169",1169,-0.064,"Solitary",-0.01364
"1170",1170,1.596,"Solitary",0.0102
"1171",1171,0,"Solitary",-0.01472
"1172",1172,-0.585,"Solitary",-0.05568
"1173",1173,0.343,"Solitary",0.00412000000000001
"1174",1174,-0.663,"Solitary",0.02808
"1175",1175,0.145,"Solitary",0.02508
"1176",1176,0,"Solitary",0.05728
"1177",1177,-0.034,"Solitary",0.155
"1178",1178,0.127,"Solitary",0.10528
"1179",1179,0.59,"Solitary",0.16152
"1180",1180,-0.093,"Solitary",0.17144
"1181",1181,-0.11,"Solitary",0.10312
"1182",1182,0,"Solitary",0.14464
"1183",1183,0,"Solitary",0.0808
"1184",1184,-1.024,"Solitary",0.05804
"1185",1185,1.735,"Solitary",0.08144
"1186",1186,0.599,"Solitary",0.06772
"1187",1187,-0.075,"Solitary",0.07416
"1188",1188,0.702,"Solitary",0.06836
"1189",1189,0.42,"Solitary",0.06836
"1190",1190,-0.294,"Solitary",0.0824
"1191",1191,0,"Solitary",0.10128
"1192",1192,0,"Solitary",0.11816
"1193",1193,-0.737,"Solitary",0.11736
"1194",1194,0.974,"Solitary",0.07612
"1195",1195,0,"Solitary",0.07612
"1196",1196,-0.569,"Solitary",0.07092
"1197",1197,0,"Solitary",0.11188
"1198",1198,0,"Solitary",0.01432
"1199",1199,-0.502,"Solitary",-0.03104
"1200",1200,0,"Solitary",-0.0294
"1201",1201,0,"Solitary",-0.05884
"1202",1202,0.317,"Solitary",-0.07736
"1203",1203,0.599,"Solitary",-0.07876
"1204",1204,1.012,"Solitary",-0.07876
"1205",1205,-0.113,"Solitary",-0.03772
"1206",1206,-1.141,"Solitary",-0.00823999999999999
"1207",1207,0,"Solitary",-0.0472
"1208",1208,-0.13,"Solitary",-0.0472
"1209",1209,0,"Solitary",-0.02444
"1210",1210,-0.704,"Solitary",-0.02444
"1211",1211,-0.535,"Solitary",-0.02444
"1212",1212,-0.034,"Solitary",-0.00436
"1213",1213,-0.034,"Solitary",-0.00436
"1214",1214,-0.043,"Solitary",-0.00895999999999999
"1215",1215,-0.329,"Solitary",-0.02296
"1216",1216,0,"Solitary",-0.04692
"1217",1217,1.026,"Solitary",-0.10052
"1218",1218,0,"Solitary",-0.12236
"1219",1219,0,"Solitary",-0.07672
"1220",1220,0,"Solitary",-0.11664
"1221",1221,0,"Solitary",-0.0878
"1222",1222,0,"Solitary",-0.06388
"1223",1223,0,"Solitary",-0.00312000000000002
"1224",1224,0,"Solitary",0.04204
"1225",1225,0,"Solitary",0.0672
"1226",1226,-0.115,"Solitary",0.0696
"1227",1227,-0.033,"Solitary",0.08672
"1228",1228,0,"Solitary",0.073
"1229",1229,-0.328,"Solitary",0.03404
"1230",1230,-0.659,"Solitary",-0.0398
"1231",1231,0,"Solitary",-0.0398
"1232",1232,-0.998,"Solitary",-0.0706
"1233",1233,0.591,"Solitary",-0.0706
"1234",1234,0.598,"Solitary",-0.0706
"1235",1235,0.815,"Solitary",-0.07736
"1236",1236,0.594,"Solitary",-0.08476
"1237",1237,0.595,"Solitary",-0.08476
"1238",1238,0.026,"Solitary",-0.07168
"1239",1239,0.385,"Solitary",-0.0318
"1240",1240,-0.672,"Solitary",-0.0334
"1241",1241,-0.974,"Solitary",-0.01472
"1242",1242,-0.82,"Solitary",-0.01492
"1243",1243,0,"Solitary",0.01976
"1244",1244,-0.77,"Solitary",-0.01488
"1245",1245,0,"Solitary",0.0254
"1246",1246,0,"Solitary",0.00988000000000001
"1247",1247,-0.169,"Solitary",-0.0164
"1248",1248,-0.185,"Solitary",-0.07592
"1249",1249,0,"Solitary",-0.16204
"1250",1250,0.327,"Solitary",-0.208
"1251",1251,0.882,"Solitary",-0.2102
"1252",1252,-0.073,"Solitary",-0.2256
"1253",1253,0.467,"Solitary",-0.19092
"1254",1254,-0.333,"Solitary",-0.17848
"1255",1255,0.208,"Solitary",-0.17288
"1256",1256,-0.866,"Solitary",-0.16104
"1257",1257,0.009,"Solitary",-0.13024
"1258",1258,0.203,"Solitary",-0.13024
"1259",1259,-0.059,"Solitary",-0.18448
"1260",1260,-0.673,"Solitary",-0.17772
"1261",1261,-1.559,"Solitary",-0.17032
"1262",1262,-0.554,"Solitary",-0.20596
"1263",1263,-0.029,"Solitary",-0.21904
"1264",1264,0,"Solitary",-0.25432
"1265",1265,0.195,"Solitary",-0.2486
"1266",1266,-0.663,"Solitary",-0.24688
"1267",1267,-0.68,"Solitary",-0.23356
"1268",1268,0.296,"Solitary",-0.22416
"1269",1269,0,"Solitary",-0.18952
"1270",1270,0,"Solitary",-0.18988
"1271",1271,-1.356,"Solitary",-0.21252
"1272",1272,0,"Solitary",-0.22764
"1273",1273,0,"Solitary",-0.17132
"1274",1274,-0.891,"Solitary",-0.10076
"1275",1275,0,"Solitary",-0.0786
"1276",1276,0,"Solitary",-0.07744
"1277",1277,0.07,"Solitary",-0.05264
"1278",1278,0.51,"Solitary",-0.06096
"1279",1279,0,"Solitary",-0.07272
"1280",1280,0.443,"Solitary",-0.09884
"1281",1281,0,"Solitary",-0.11068
"1282",1282,0,"Solitary",-0.11068
"1283",1283,-0.363,"Solitary",-0.11588
"1284",1284,-0.437,"Solitary",0.01008
"1285",1285,0.735,"Solitary",0.02696
"1286",1286,0.205,"Solitary",0.07
"1287",1287,0,"Solitary",0.14476
"1288",1288,0,"Solitary",0.18384
"1289",1289,0.62,"Solitary",0.13164
"1290",1290,-0.013,"Solitary",0.12884
"1291",1291,-0.957,"Solitary",0.10844
"1292",1292,-1.333,"Solitary",0.06932
"1293",1293,0,"Solitary",0.0516
"1294",1294,0,"Solitary",0.0516
"1295",1295,-0.13,"Solitary",-0.04008
"1296",1296,1.793,"Solitary",-0.02556
"1297",1297,0.422,"Solitary",-0.00808
"1298",1298,1.076,"Solitary",-0.02224
"1299",1299,0.978,"Solitary",-0.000879999999999988
"1300",1300,0.977,"Solitary",0.01696
"1301",1301,-1.305,"Solitary",0.0224
"1302",1302,0,"Solitary",-0.00496
"1303",1303,0,"Solitary",-0.02356
"1304",1304,-0.978,"Solitary",0.01084
"1305",1305,0,"Solitary",0.08928
"1306",1306,0,"Solitary",0.11356
"1307",1307,-2.292,"Solitary",0.111
"1308",1308,0,"Solitary",0.1162
"1309",1309,0,"Solitary",0.04448
"1310",1310,0.381,"Solitary",0.02828
"1311",1311,0.739,"Solitary",0.00320000000000002
"1312",1312,0.446,"Solitary",-0.03776
"1313",1313,0.136,"Solitary",-0.0616
"1314",1314,-0.064,"Solitary",-0.01152
"1315",1315,-0.478,"Solitary",-0.01336
"1316",1316,-0.097,"Solitary",0.01052
"1317",1317,0.628,"Solitary",0.04692
"1318",1318,0.607,"Solitary",0.09712
"1319",1319,-0.064,"Solitary",0.06284
"1320",1320,0,"Solitary",0.18204
"1321",1321,0,"Solitary",0.18204
"1322",1322,0.017,"Solitary",0.18816
"1323",1323,0.449,"Solitary",0.17292
"1324",1324,-0.046,"Solitary",0.14336
"1325",1325,0.381,"Solitary",0.13856
"1326",1326,-0.053,"Solitary",0.14124
"1327",1327,-0.046,"Solitary",0.1438
"1328",1328,0.597,"Solitary",0.16104
"1329",1329,-0.068,"Solitary",0.13788
"1330",1330,1.255,"Solitary",0.13632
