"","x","y","group","y_ma"
"662",662,2.05,"Eusocial",0.23228
"663",663,0.221,"Eusocial",0.23224
"664",664,0.125,"Eusocial",0.218
"665",665,-0.247,"Eusocial",0.27876
"666",666,0,"Eusocial",0.25924
"667",667,0,"Eusocial",0.25924
"668",668,-0.952,"Eusocial",0.26336
"669",669,0,"Eusocial",0.21916
"670",670,0,"Eusocial",0.20048
"671",671,-0.125,"Eusocial",0.23444
"672",672,0.198,"Eusocial",0.2098
"673",673,0.108,"Eusocial",0.20472
"674",674,1.116,"Eusocial",0.20472
"675",675,0,"Eusocial",0.12272
"676",676,0,"Eusocial",0.11388
"677",677,1.646,"Eusocial",0.09928
"678",678,0,"Eusocial",0.1248
"679",679,0,"Eusocial",0.13312
"680",680,0.103,"Eusocial",0.13988
"681",681,0.026,"Eusocial",0.18308
"682",682,0,"Eusocial",0.18308
"683",683,0.849,"Eusocial",0.18212
"684",684,0,"Eusocial",0.18712
"685",685,0,"Eusocial",0.1792
"686",686,0,"Eusocial",0.21176
"687",687,0,"Eusocial",0.1872
"688",688,0,"Eusocial",0.20284
"689",689,-0.24,"Eusocial",0.20576
"690",690,0.391,"Eusocial",0.13992
"691",691,0.208,"Eusocial",0.13992
"692",692,0.169,"Eusocial",0.15556
"693",693,0.128,"Eusocial",0.15144
"694",694,0,"Eusocial",0.15556
"695",695,-0.024,"Eusocial",0.12092
"696",696,0,"Eusocial",0.08696
"697",697,0,"Eusocial",0.08696
"698",698,0.922,"Eusocial",0.11392
"699",699,0.502,"Eusocial",0.11392
"700",700,0.391,"Eusocial",0.11392
"701",701,0.073,"Eusocial",0.12632
"702",702,0,"Eusocial",0.13592
"703",703,0,"Eusocial",0.12028
"704",704,0.391,"Eusocial",0.14796
"705",705,0,"Eusocial",0.1412
"706",706,0.129,"Eusocial",0.13608
"707",707,-0.866,"Eusocial",0.15688
"708",708,0,"Eusocial",0.15784
"709",709,0,"Eusocial",0.15784
"710",710,0.674,"Eusocial",0.14844
"711",711,0,"Eusocial",0.1372
"712",712,0,"Eusocial",0.11712
"713",713,0.31,"Eusocial",0.07772
"714",714,0,"Eusocial",0.0748
"715",715,0,"Eusocial",0.0748
"716",716,0.9,"Eusocial",0.06672
"717",717,0,"Eusocial",0.05636
"718",718,0,"Eusocial",0.05636
"719",719,0.52,"Eusocial",0.06036
"720",720,0,"Eusocial",0.095
"721",721,0,"Eusocial",0.095
"722",722,-0.235,"Eusocial",0.16048
"723",723,0.641,"Eusocial",0.13352
"724",724,0,"Eusocial",0.13352
"725",725,-0.594,"Eusocial",0.13016
"726",726,0,"Eusocial",0.11776
"727",727,0,"Eusocial",0.11776
"728",728,-0.202,"Eusocial",0.1182
"729",729,0.132,"Eusocial",0.0874
"730",730,0,"Eusocial",0.0874
"731",731,0.229,"Eusocial",0.09184
"732",732,0,"Eusocial",0.07104
"733",733,0,"Eusocial",0.07104
"734",734,1.637,"Eusocial",0.10428
"735",735,0,"Eusocial",0.11368
"736",736,0,"Eusocial",0.08804
"737",737,-0.084,"Eusocial",0.08956
"738",738,0,"Eusocial",0.11332
"739",739,0,"Eusocial",0.11332
"740",740,0.011,"Eusocial",0.13096
"741",741,0.13,"Eusocial",0.13904
"742",742,0,"Eusocial",0.13376
"743",743,0.111,"Eusocial",0.14608
"744",744,0,"Eusocial",0.1468
"745",745,0,"Eusocial",0.15672
"746",746,0.831,"Eusocial",0.18364
"747",747,0,"Eusocial",0.11816
"748",748,0,"Eusocial",0.11816
"749",749,0.038,"Eusocial",0.17028
"750",750,0,"Eusocial",0.17364
"751",751,0,"Eusocial",0.17364
"752",752,0.441,"Eusocial",0.16776
"753",753,0,"Eusocial",0.16732
"754",754,0,"Eusocial",0.16212
"755",755,0.308,"Eusocial",0.21868
"756",756,0.247,"Eusocial",0.21424
"757",757,0.248,"Eusocial",0.21424
"758",758,0.673,"Eusocial",0.2382
"759",759,0,"Eusocial",0.22716
"760",760,0,"Eusocial",0.22716
"761",761,1.303,"Eusocial",0.25548
"762",762,0,"Eusocial",0.25396
"763",763,0,"Eusocial",0.25396
"764",764,-0.147,"Eusocial",0.24088
"765",765,0,"Eusocial",0.22324
"766",766,0,"Eusocial",0.22324
"767",767,1.414,"Eusocial",0.22344
"768",768,0,"Eusocial",0.21112
"769",769,0,"Eusocial",0.20124
"770",770,0.599,"Eusocial",0.20336
"771",771,0.555,"Eusocial",0.17644
"772",772,0,"Eusocial",0.17644
"773",773,0.708,"Eusocial",0.18672
"774",774,0,"Eusocial",0.1346
"775",775,0,"Eusocial",0.1346
"776",776,-0.327,"Eusocial",0.14916
"777",777,0,"Eusocial",0.15928
"778",778,0,"Eusocial",0.15928
"779",779,0.005,"Eusocial",0.174
"780",780,0,"Eusocial",0.13408
"781",781,0,"Eusocial",0.15176
"782",782,0.301,"Eusocial",0.14472
"783",783,0,"Eusocial",0.12852
"784",784,0,"Eusocial",0.10632
"785",785,0.257,"Eusocial",0.12288
"786",786,0,"Eusocial",0.10848
"787",787,0,"Eusocial",0.12924
"788",788,0.364,"Eusocial",0.12664
"789",789,0.106,"Eusocial",0.1554
"790",790,0,"Eusocial",0.1554
"791",791,0.368,"Eusocial",0.1554
"792",792,0.416,"Eusocial",0.1552
"793",793,0.442,"Eusocial",0.1552
"794",794,-0.176,"Eusocial",0.12664
"795",795,0.194,"Eusocial",0.1146
"796",796,0,"Eusocial",0.1146
"797",797,0.414,"Eusocial",0.09452
"798",798,0.348,"Eusocial",0.09788
"799",799,0.519,"Eusocial",0.11652
"800",800,-0.065,"Eusocial",0.11168
"801",801,0.392,"Eusocial",0.10704
"802",802,0,"Eusocial",0.11512
"803",803,0,"Eusocial",0.1258
"804",804,0,"Eusocial",0.11108
"805",805,0,"Eusocial",0.09444
"806",806,-0.714,"Eusocial",0.07332
"807",807,0,"Eusocial",0.08036
"808",808,0,"Eusocial",0.0726
"809",809,-0.502,"Eusocial",0.13636
"810",810,0.341,"Eusocial",0.1392
"811",811,0.466,"Eusocial",0.12528
"812",812,-0.121,"Eusocial",0.1042
"813",813,0.248,"Eusocial",0.1068
"814",814,0.308,"Eusocial",0.09112
"815",815,0.267,"Eusocial",0.0294
"816",816,0,"Eusocial",0.0294
"817",817,0,"Eusocial",0.0294
"818",818,-0.086,"Eusocial",0.00508
"819",819,0,"Eusocial",0.03364
"820",820,0,"Eusocial",0.03364
"821",821,1.594,"Eusocial",0.05908
"822",822,0.485,"Eusocial",0.09396
"823",823,0,"Eusocial",0.08032
"824",824,-0.008,"Eusocial",0.06536
"825",825,0,"Eusocial",0.0702
"826",826,0,"Eusocial",0.06028
"827",827,-1.543,"Eusocial",0.031
"828",828,0,"Eusocial",0.02032
"829",829,0,"Eusocial",0.02032
"830",830,-0.608,"Eusocial",0.00604000000000002
"831",831,0,"Eusocial",0.02136
"832",832,0,"Eusocial",0.03508
"833",833,0.636,"Eusocial",0.09164
"834",834,0.37,"Eusocial",0.02788
"835",835,0,"Eusocial",0.00848
"836",836,0.092,"Eusocial",0.00428000000000002
"837",837,0,"Eusocial",0.00972000000000001
"838",838,0,"Eusocial",0.02176
"839",839,-0.424,"Eusocial",0.02596
"840",840,0,"Eusocial",0.08768
"841",841,0,"Eusocial",0.08768
"842",842,-0.357,"Eusocial",0.10948
"843",843,0.297,"Eusocial",0.14352
"844",844,0.343,"Eusocial",0.16252
"845",845,1.414,"Eusocial",0.20352
"846",846,0,"Eusocial",0.18244
"847",847,0,"Eusocial",0.17592
"848",848,-0.105,"Eusocial",0.1644
"849",849,0.128,"Eusocial",0.1794
"850",850,0.301,"Eusocial",0.18972
"851",851,0.105,"Eusocial",0.20912
"852",852,0,"Eusocial",0.22608
"853",853,0,"Eusocial",0.22608
"854",854,0.545,"Eusocial",0.2736
"855",855,0.243,"Eusocial",0.28788
"856",856,0.475,"Eusocial",0.276
"857",857,1.025,"Eusocial",0.28284
"858",858,0.109,"Eusocial",0.22628
"859",859,0.207,"Eusocial",0.22628
"860",860,-0.288,"Eusocial",0.21908
"861",861,0.467,"Eusocial",0.23324
"862",862,0.258,"Eusocial",0.22812
"863",863,0.485,"Eusocial",0.21132
"864",864,0,"Eusocial",0.21228
"865",865,0,"Eusocial",0.21736
"866",866,1.188,"Eusocial",0.24588
"867",867,0,"Eusocial",0.22408
"868",868,0,"Eusocial",0.14072
"869",869,0.514,"Eusocial",0.18224
"870",870,0,"Eusocial",0.1514
"871",871,0,"Eusocial",0.14704
"872",872,-0.18,"Eusocial",0.14932
"873",873,0.249,"Eusocial",0.1742
"874",874,0,"Eusocial",0.174
"875",875,-0.119,"Eusocial",0.15524
"876",876,0.129,"Eusocial",0.13584
"877",877,0.127,"Eusocial",0.13584
"878",878,0.713,"Eusocial",0.13584
"879",879,0,"Eusocial",0.13436
"880",880,-1.841,"Eusocial",0.13964
"881",881,1.513,"Eusocial",0.1424
"882",882,0.254,"Eusocial",0.12184
"883",883,0,"Eusocial",0.12184
"884",884,0.264,"Eusocial",0.12216
"885",885,0.334,"Eusocial",0.12936
"886",886,0.462,"Eusocial",0.1194
"887",887,-0.211,"Eusocial",0.14004
"888",888,0,"Eusocial",0.1448
"889",889,0,"Eusocial",0.13964
"890",890,0,"Eusocial",0.13076
"891",891,1.151,"Eusocial",0.11432
"892",892,0.132,"Eusocial",0.1262
"893",893,0.069,"Eusocial",0.17268
"894",894,0,"Eusocial",0.12784
"895",895,0,"Eusocial",0.1388
"896",896,0.008,"Eusocial",0.09492
"897",897,0,"Eusocial",0.1056
"898",898,0,"Eusocial",0.09224
"899",899,0.516,"Eusocial",0.0802
"900",900,0,"Eusocial",0.09852
"901",901,0,"Eusocial",0.1122
"902",902,-0.095,"Eusocial",0.11392
"903",903,0.302,"Eusocial",0.11392
"904",904,0.297,"Eusocial",0.06788
"905",905,-0.679,"Eusocial",0.0626
"906",906,0.392,"Eusocial",0.02868
"907",907,0.528,"Eusocial",0.0404
"908",908,-1.097,"Eusocial",0.0644
"909",909,0.531,"Eusocial",0.07916
"910",910,0,"Eusocial",0.09252
"911",911,0.161,"Eusocial",0.11872
"912",912,0.247,"Eusocial",0.09808
"913",913,0.342,"Eusocial",0.10316
"914",914,0.043,"Eusocial",0.12328
"915",915,0,"Eusocial",0.1566
"916",916,0,"Eusocial",0.14892
"917",917,0,"Eusocial",0.19284
"918",918,-0.779,"Eusocial",0.2378
"919",919,0.293,"Eusocial",0.22732
"920",920,0.6,"Eusocial",0.20792
"921",921,0.377,"Eusocial",0.24512
"922",922,0.334,"Eusocial",0.22388
"923",923,0.655,"Eusocial",0.22728
"924",924,0,"Eusocial",0.24452
"925",925,0.127,"Eusocial",0.24996
"926",926,0.503,"Eusocial",0.263
"927",927,0.738,"Eusocial",0.26128
"928",928,0.11,"Eusocial",0.26128
"929",929,1.395,"Eusocial",0.2926
"930",930,0.445,"Eusocial",0.2926
"931",931,0.13,"Eusocial",0.32376
"932",932,0.043,"Eusocial",0.321
"933",933,-0.167,"Eusocial",0.31048
"934",934,0,"Eusocial",0.29976
"935",935,0.085,"Eusocial",0.2926
"936",936,0.592,"Eusocial",0.2664
"937",937,0.383,"Eusocial",0.2664
"938",938,0.668,"Eusocial",0.2754
"939",939,0,"Eusocial",0.26232
"940",940,0,"Eusocial",0.23796
"941",941,0.783,"Eusocial",0.25512
"942",942,0,"Eusocial",0.19932
"943",943,0,"Eusocial",0.18152
"944",944,0.224,"Eusocial",0.202
"945",945,0.337,"Eusocial",0.20028
"946",946,0.109,"Eusocial",0.20696
"947",947,0.155,"Eusocial",0.14376
"948",948,0,"Eusocial",0.14036
"949",949,0,"Eusocial",0.11668
"950",950,0.352,"Eusocial",0.08604
"951",951,0.176,"Eusocial",0.05932
"952",952,0.129,"Eusocial",0.05932
"953",953,0.539,"Eusocial",0.03612
"954",954,0,"Eusocial",0.0048
"955",955,0,"Eusocial",0.0048
"956",956,0.642,"Eusocial",-0.01112
"957",957,0,"Eusocial",-0.02008
"958",958,0,"Eusocial",-0.03356
"959",959,-1.58,"Eusocial",-0.03792
"960",960,0,"Eusocial",-0.04412
"961",961,0,"Eusocial",-0.04412
"962",962,-0.383,"Eusocial",-0.02196
"963",963,0,"Eusocial",-0.03604
"964",964,0,"Eusocial",-0.04308
"965",965,-0.58,"Eusocial",-0.05492
"966",966,0,"Eusocial",-0.07648
"967",967,0,"Eusocial",-0.07648
"968",968,-0.398,"Eusocial",-0.12528
"969",969,0,"Eusocial",-0.15096
"970",970,0,"Eusocial",-0.15096
"971",971,0,"Eusocial",-0.15868
"972",972,0,"Eusocial",-0.08244
"973",973,0,"Eusocial",-0.08244
"974",974,0.554,"Eusocial",-0.07236
"975",975,0,"Eusocial",-0.029
"976",976,0,"Eusocial",-0.029
"977",977,-0.167,"Eusocial",-0.02272
"978",978,0,"Eusocial",0.000479999999999998
"979",979,0,"Eusocial",0.000479999999999998
"980",980,-1.22,"Eusocial",-0.00176
"981",981,0,"Eusocial",0.01416
"982",982,0,"Eusocial",0.01416
"983",983,-0.193,"Eusocial",-0.02124
"984",984,0.326,"Eusocial",-0.02124
"985",985,0,"Eusocial",-0.02124
"986",986,0.252,"Eusocial",-0.02212
"987",987,0.701,"Eusocial",-0.04428
"988",988,0,"Eusocial",-0.04428
"989",989,0.157,"Eusocial",-0.02664
"990",990,0,"Eusocial",-0.01492
"991",991,0,"Eusocial",-0.00748
"992",992,-0.056,"Eusocial",-0.01156
"993",993,0,"Eusocial",0.03724
"994",994,0,"Eusocial",0.03724
"995",995,-0.885,"Eusocial",0.07484
"996",996,0,"Eusocial",0.09432
"997",997,0,"Eusocial",0.0864
"998",998,-0.022,"Eusocial",0.1214
"999",999,0,"Eusocial",0.11648
"1000",1000,0,"Eusocial",0.09356
"1001",1001,0.441,"Eusocial",0.09636
"1002",1002,0.126,"Eusocial",0.09008
"1003",1003,0.186,"Eusocial",0.1008
"1004",1004,-0.102,"Eusocial",0.09068
"1005",1005,0,"Eusocial",0.09292
"1006",1006,0,"Eusocial",0.09804
"1007",1007,0.94,"Eusocial",0.15588
"1008",1008,0.294,"Eusocial",0.19128
"1009",1009,0.128,"Eusocial",0.19128
"1010",1010,0.875,"Eusocial",0.16328
"1011",1011,0.129,"Eusocial",0.1188
"1012",1012,0.128,"Eusocial",0.1188
"1013",1013,0.07,"Eusocial",0.1414
"1014",1014,0,"Eusocial",0.12888
"1015",1015,0.268,"Eusocial",0.12892
"1016",1016,-0.253,"Eusocial",0.13904
"1017",1017,0,"Eusocial",0.15916
"1018",1018,0.128,"Eusocial",0.15916
"1019",1019,1.446,"Eusocial",0.16372
"1020",1020,0,"Eusocial",0.12612
"1021",1021,0,"Eusocial",0.11436
"1022",1022,-0.7,"Eusocial",0.11344
"1023",1023,-1.134,"Eusocial",0.08352
"1024",1024,0,"Eusocial",0.07836
"1025",1025,0.565,"Eusocial",0.09684
"1026",1026,0.128,"Eusocial",0.11512
"1027",1027,0.127,"Eusocial",0.11512
"1028",1028,0.439,"Eusocial",0.13036
"1029",1029,0.401,"Eusocial",0.14048
"1030",1030,0,"Eusocial",0.14048
"1031",1031,0.114,"Eusocial",0.15528
"1032",1032,0,"Eusocial",0.09744
"1033",1033,0,"Eusocial",0.09744
"1034",1034,0.105,"Eusocial",0.09088
"1035",1035,0.127,"Eusocial",0.11888
"1036",1036,0,"Eusocial",0.16424
"1037",1037,0.59,"Eusocial",0.1452
"1038",1038,0.527,"Eusocial",0.1226
"1039",1039,0,"Eusocial",0.11748
"1040",1040,0.649,"Eusocial",0.10444
"1041",1041,0,"Eusocial",0.09476
"1042",1042,0,"Eusocial",0.0906
"1043",1043,0.498,"Eusocial",0.1156
"1044",1044,0,"Eusocial",0.1186
"1045",1045,0,"Eusocial",0.1186
"1046",1046,-0.164,"Eusocial",0.11404
"1047",1047,0,"Eusocial",0.12916
"1048",1048,0,"Eusocial",0.13196
"1049",1049,-0.476,"Eusocial",0.15324
"1050",1050,0,"Eusocial",0.13472
"1051",1051,0,"Eusocial",0.03904
"1052",1052,-0.199,"Eusocial",0.06628
"1053",1053,0.197,"Eusocial",0.06192
"1054",1054,0.297,"Eusocial",0.06712
"1055",1055,0.625,"Eusocial",0.11568
"1056",1056,0.189,"Eusocial",0.09576
"1057",1057,0,"Eusocial",0.09576
"1058",1058,-0.114,"Eusocial",0.10824
"1059",1059,0.483,"Eusocial",0.07848
"1060",1060,0.197,"Eusocial",0.0746
"1061",1061,0.532,"Eusocial",0.08092
"1062",1062,0.127,"Eusocial",0.10524
"1063",1063,-1.865,"Eusocial",0.1104
"1064",1064,0.681,"Eusocial",0.0954
"1065",1065,0.54,"Eusocial",0.11312
"1066",1066,0.13,"Eusocial",0.10524
"1067",1067,1.214,"Eusocial",0.07164
"1068",1068,0,"Eusocial",0.05172
"1069",1069,0,"Eusocial",0.0518
"1070",1070,0.312,"Eusocial",0.08348
"1071",1071,-0.908,"Eusocial",0.1084
"1072",1072,-0.097,"Eusocial",0.0942
"1073",1073,0.158,"Eusocial",0.109
"1074",1074,0.132,"Eusocial",0.09576
"1075",1075,0.129,"Eusocial",0.0958
"1076",1076,-0.375,"Eusocial",0.16668
"1077",1077,0.244,"Eusocial",0.14928
"1078",1078,0,"Eusocial",0.12768
"1079",1079,-0.543,"Eusocial",0.11032
"1080",1080,0.127,"Eusocial",0.06176
"1081",1081,0.191,"Eusocial",0.06176
"1082",1082,0.792,"Eusocial",0.059
"1083",1083,0.509,"Eusocial",0.0594
"1084",1084,0.128,"Eusocial",0.10388
"1085",1085,0.567,"Eusocial",0.11076
"1086",1086,0.201,"Eusocial",0.11684
"1087",1087,0.128,"Eusocial",0.12048
"1088",1088,-0.093,"Eusocial",0.14392
"1089",1089,0.246,"Eusocial",0.16908
"1090",1090,0,"Eusocial",0.15932
"1091",1091,-0.304,"Eusocial",0.1646
"1092",1092,0,"Eusocial",0.19396
"1093",1093,0,"Eusocial",0.19936
"1094",1094,-0.069,"Eusocial",0.22028
"1095",1095,0.322,"Eusocial",0.16636
"1096",1096,0.204,"Eusocial",0.146
"1097",1097,0.075,"Eusocial",0.1394
"1098",1098,0.31,"Eusocial",0.1244
"1099",1099,0.223,"Eusocial",0.12152
"1100",1100,0.715,"Eusocial",0.09852
"1101",1101,0.254,"Eusocial",0.10224
"1102",1102,0,"Eusocial",0.0924
"1103",1103,0.132,"Eusocial",0.11872
"1104",1104,0.191,"Eusocial",0.144
"1105",1105,0.262,"Eusocial",0.144
"1106",1106,0.714,"Eusocial",0.1606
"1107",1107,-0.556,"Eusocial",0.16336
"1108",1108,0,"Eusocial",0.15048
"1109",1109,-0.037,"Eusocial",0.19444
"1110",1110,0.192,"Eusocial",0.20772
"1111",1111,0.129,"Eusocial",0.16972
"1112",1112,-0.447,"Eusocial",0.16436
"1113",1113,0,"Eusocial",0.13576
"1114",1114,0,"Eusocial",0.1256
"1115",1115,0.658,"Eusocial",0.12612
"1116",1116,0.328,"Eusocial",0.12084
"1117",1117,0,"Eusocial",0.11832
"1118",1118,0.415,"Eusocial",0.13376
"1119",1119,0,"Eusocial",0.1052
"1120",1120,0,"Eusocial",0.12744
"1121",1121,1.303,"Eusocial",0.15164
"1122",1122,0.407,"Eusocial",0.15312
"1123",1123,-0.64,"Eusocial",0.14544
"1124",1124,0.089,"Eusocial",0.14904
"1125",1125,0,"Eusocial",0.16692
"1126",1126,0,"Eusocial",0.16692
"1127",1127,0.013,"Eusocial",0.17576
"1128",1128,0,"Eusocial",0.14944
"1129",1129,0.128,"Eusocial",0.13632
"1130",1130,0.648,"Eusocial",0.12256
"1131",1131,0,"Eusocial",0.10596
"1132",1132,0,"Eusocial",0.10596
"1133",1133,0.605,"Eusocial",0.10748
"1134",1134,0,"Eusocial",0.06904
"1135",1135,0,"Eusocial",0.06044
"1136",1136,0.219,"Eusocial",0.11704
"1137",1137,0,"Eusocial",0.11348
"1138",1138,0,"Eusocial",0.11348
"1139",1139,0.221,"Eusocial",0.11348
"1140",1140,0,"Eusocial",0.1208
"1141",1141,0,"Eusocial",0.12592
"1142",1142,-0.344,"Eusocial",0.14068
"1143",1143,0,"Eusocial",0.10904
"1144",1144,0,"Eusocial",0.10904
"1145",1145,0.038,"Eusocial",0.10628
"1146",1146,0.342,"Eusocial",0.08684
"1147",1147,0.192,"Eusocial",0.08684
"1148",1148,0.775,"Eusocial",0.11332
"1149",1149,0,"Eusocial",0.10456
"1150",1150,0,"Eusocial",0.10456
"1151",1151,0,"Eusocial",0.10584
"1152",1152,0.196,"Eusocial",0.11516
"1153",1153,0.128,"Eusocial",0.12284
"1154",1154,0.497,"Eusocial",0.15352
"1155",1155,-0.143,"Eusocial",0.186
"1156",1156,0,"Eusocial",0.1936
"1157",1157,-0.069,"Eusocial",0.17204
"1158",1158,0.119,"Eusocial",0.13032
"1159",1159,0,"Eusocial",0.11664
"1160",1160,0.662,"Eusocial",0.16572
"1161",1161,0,"Eusocial",0.15256
"1162",1162,0,"Eusocial",0.15768
"1163",1163,0.032,"Eusocial",0.19636
"1164",1164,0.454,"Eusocial",0.19636
"1165",1165,0.192,"Eusocial",0.19616
"1166",1166,0.767,"Eusocial",0.15972
"1167",1167,0.468,"Eusocial",0.14496
"1168",1168,0.19,"Eusocial",0.17316
"1169",1169,-0.539,"Eusocial",0.17868
"1170",1170,-1.005,"Eusocial",0.18144
"1171",1171,0,"Eusocial",0.17668
"1172",1172,1.419,"Eusocial",0.22844
"1173",1173,0.446,"Eusocial",0.22368
"1174",1174,0.128,"Eusocial",0.22868
"1175",1175,0.967,"Eusocial",0.21184
"1176",1176,0,"Eusocial",0.19692
"1177",1177,0.191,"Eusocial",0.19176
"1178",1178,-0.783,"Eusocial",0.22744
"1179",1179,0.128,"Eusocial",0.19676
"1180",1180,0.562,"Eusocial",0.17804
"1181",1181,0.138,"Eusocial",0.19496
"1182",1182,0,"Eusocial",0.22408
"1183",1183,0,"Eusocial",0.26428
"1184",1184,1.294,"Eusocial",0.26504
"1185",1185,0.543,"Eusocial",0.20828
"1186",1186,0.125,"Eusocial",0.19044
"1187",1187,-0.421,"Eusocial",0.18964
"1188",1188,-0.341,"Eusocial",0.15096
"1189",1189,0.325,"Eusocial",0.15096
"1190",1190,1.084,"Eusocial",0.13584
"1191",1191,0,"Eusocial",0.17228
"1192",1192,0,"Eusocial",0.17488
"1193",1193,0.613,"Eusocial",0.151
"1194",1194,0.189,"Eusocial",0.1532
"1195",1195,0,"Eusocial",0.1532
"1196",1196,0.019,"Eusocial",0.20188
"1197",1197,0,"Eusocial",0.15012
"1198",1198,0,"Eusocial",0.1408
"1199",1199,0.108,"Eusocial",0.14256
"1200",1200,0,"Eusocial",0.17116
"1201",1201,0,"Eusocial",0.19244
"1202",1202,-0.187,"Eusocial",0.23516
"1203",1203,0.128,"Eusocial",0.20164
"1204",1204,0.193,"Eusocial",0.20164
"1205",1205,-0.035,"Eusocial",0.15428
"1206",1206,0.193,"Eusocial",0.12976
"1207",1207,0,"Eusocial",0.1222
"1208",1208,1.217,"Eusocial",0.1222
"1209",1209,0,"Eusocial",0.12144
"1210",1210,0.31,"Eusocial",0.12144
"1211",1211,0.169,"Eusocial",0.12144
"1212",1212,0.294,"Eusocial",0.11712
"1213",1213,0.191,"Eusocial",0.11712
"1214",1214,1.393,"Eusocial",0.1428
"1215",1215,0.246,"Eusocial",0.15788
"1216",1216,0,"Eusocial",0.15276
"1217",1217,-1.184,"Eusocial",0.17044
"1218",1218,0,"Eusocial",0.17692
"1219",1219,0,"Eusocial",0.1692
"1220",1220,0,"Eusocial",0.22844
"1221",1221,0,"Eusocial",0.18484
"1222",1222,0,"Eusocial",0.19004
"1223",1223,0,"Eusocial",0.17472
"1224",1224,0,"Eusocial",0.17308
"1225",1225,0,"Eusocial",0.16644
"1226",1226,0.642,"Eusocial",0.17164
"1227",1227,0.19,"Eusocial",0.1284
"1228",1228,0,"Eusocial",0.12368
"1229",1229,0.635,"Eusocial",0.14896
"1230",1230,0.127,"Eusocial",0.22648
"1231",1231,0,"Eusocial",0.22648
"1232",1232,1.481,"Eusocial",0.22672
"1233",1233,0.127,"Eusocial",0.22672
"1234",1234,0.13,"Eusocial",0.22672
"1235",1235,-0.073,"Eusocial",0.25796
"1236",1236,0.128,"Eusocial",0.27008
"1237",1237,0.128,"Eusocial",0.27008
"1238",1238,0.321,"Eusocial",0.26284
"1239",1239,0.312,"Eusocial",0.24588
"1240",1240,0.128,"Eusocial",0.24612
"1241",1241,0.632,"Eusocial",0.23376
"1242",1242,0.754,"Eusocial",0.22208
"1243",1243,0,"Eusocial",0.22576
"1244",1244,0.006,"Eusocial",0.23356
"1245",1245,0,"Eusocial",0.18236
"1246",1246,0,"Eusocial",0.18704
"1247",1247,0.781,"Eusocial",0.1694
"1248",1248,0.303,"Eusocial",0.17744
"1249",1249,0,"Eusocial",0.18224
"1250",1250,-0.181,"Eusocial",0.16544
"1251",1251,0.218,"Eusocial",0.16036
"1252",1252,0.196,"Eusocial",0.14788
"1253",1253,-0.309,"Eusocial",0.19356
"1254",1254,0.343,"Eusocial",0.17336
"1255",1255,0.219,"Eusocial",0.14836
"1256",1256,0.195,"Eusocial",0.14444
"1257",1257,0.201,"Eusocial",0.1442
"1258",1258,0.244,"Eusocial",0.1442
"1259",1259,-0.311,"Eusocial",0.18588
"1260",1260,0.128,"Eusocial",0.15464
"1261",1261,0.248,"Eusocial",0.14252
"1262",1262,-0.292,"Eusocial",0.20232
"1263",1263,0.194,"Eusocial",0.20956
"1264",1264,0,"Eusocial",0.20084
"1265",1265,1.27,"Eusocial",0.17916
"1266",1266,0.127,"Eusocial",0.21284
"1267",1267,0.129,"Eusocial",0.19912
"1268",1268,-0.098,"Eusocial",0.21232
"1269",1269,0,"Eusocial",0.20452
"1270",1270,0,"Eusocial",0.19648
"1271",1271,1.042,"Eusocial",0.20488
"1272",1272,0,"Eusocial",0.2314
"1273",1273,0,"Eusocial",0.24032
"1274",1274,1.495,"Eusocial",0.2612
"1275",1275,0,"Eusocial",0.27288
"1276",1276,0,"Eusocial",0.26512
"1277",1277,-0.346,"Eusocial",0.22048
"1278",1278,0.533,"Eusocial",0.18596
"1279",1279,0,"Eusocial",0.18856
"1280",1280,0.549,"Eusocial",0.1976
"1281",1281,0,"Eusocial",0.20152
"1282",1282,0,"Eusocial",0.20152
"1283",1283,0.454,"Eusocial",0.21408
"1284",1284,0.352,"Eusocial",0.18432
"1285",1285,0.351,"Eusocial",0.19788
"1286",1286,0.77,"Eusocial",0.19924
"1287",1287,0,"Eusocial",0.14796
"1288",1288,0,"Eusocial",0.15656
"1289",1289,-1.116,"Eusocial",0.15976
"1290",1290,0.407,"Eusocial",0.1736
"1291",1291,0.192,"Eusocial",0.15228
"1292",1292,0.355,"Eusocial",0.17132
"1293",1293,0,"Eusocial",0.14936
"1294",1294,0,"Eusocial",0.14936
"1295",1295,0.314,"Eusocial",0.19916
"1296",1296,0.298,"Eusocial",0.181
"1297",1297,0.339,"Eusocial",0.16692
"1298",1298,0.034,"Eusocial",0.15632
"1299",1299,0.213,"Eusocial",0.1378
"1300",1300,0.215,"Eusocial",0.15028
"1301",1301,0.08,"Eusocial",0.1724
"1302",1302,0,"Eusocial",0.22476
"1303",1303,0,"Eusocial",0.22192
"1304",1304,0.476,"Eusocial",0.2188
"1305",1305,0,"Eusocial",0.2098
"1306",1306,0,"Eusocial",0.21492
"1307",1307,1.245,"Eusocial",0.20908
"1308",1308,0,"Eusocial",0.19652
"1309",1309,0,"Eusocial",0.1846
"1310",1310,0.086,"Eusocial",0.16904
"1311",1311,0.307,"Eusocial",0.18896
"1312",1312,0.312,"Eusocial",0.18816
"1313",1313,0.553,"Eusocial",0.21128
"1314",1314,0.193,"Eusocial",0.21584
"1315",1315,0.336,"Eusocial",0.22368
